"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"IMF.APD:APDREO(6.0.0)","SGP.NGDP_RPCH.A","OBS_VALUE","Singapore","Gross domestic product (GDP), Constant prices, Percent change, Domestic currency","Annual","Units","9.03831632555163","-1.07086275100448","3.92336076702014","4.5482554264323","9.93998268434956","7.36632239250758","9.00676607871757","9.02151951268893","1.86348345462035","0.127953382778088","14.5197497108994","6.21493416858989","4.43549759378537","4.81763099120676","3.93554027709006","2.97679931634806","3.74757848792792","4.47689915845878","3.45197596586871","1.30804118153128","-3.81470885510713","9.75680446299029","4.10800021897152","1.82140694115382"
"IMF.APD:APDREO(6.0.0)","SGP.PCPI_PCH.A","OBS_VALUE","Singapore","All Items, Consumer price index (CPI), Period average, percent change","Annual","Units","1.34804925148","1.01459663756028","-0.391698974951134","0.487404296877478","1.67192567271458","0.473387484263631","0.96565751901852","2.10980166714583","6.63544058395294","0.589142019610521","2.82884527612962","5.25115624639376","4.58084479423094","2.36439793742723","1.03316955857631","-0.52197561189578","-0.529809760375443","0.576763191179926","0.438784215129711","0.567829988405463","-0.17211186592538","2.31610315765147","6.13095418919736","4.83372362825795"
"IMF.APD:APDREO(6.0.0)","SGP.GGXCNL_GDP.A","OBS_VALUE","Singapore","Net lending (+) / net borrowing (-), General government, Percent of fiscal year GDP","Annual","Units","4.59284676402554","1.19659255872912","2.23209006922148","0.678051635534046","2.05976604910638","2.55551461104695","2.15988931909347","7.12021844800367","3.58922418886813","-0.0937434844292344","5.68410596846319","7.96174209696668","7.33598076727603","5.96265822342337","4.59960763420998","2.85954016909752","3.2548784757191","5.24351920507164","3.68038509413536","3.7687675157268","-6.73398086176265","1.12558101160123","1.20827327198105","3.46797532800764"
"IMF.APD:APDREO(6.0.0)","SGP.PCPIE_PCH.A","OBS_VALUE","Singapore","All Items, Consumer price index (CPI), End-of-period (EoP), percent change","Annual","Units","2.06201869099764","-0.588754783632617","0.436388572853514","0.746396039911239","1.31076335407553","1.26795895096921","0.812202555210257","3.83767684288905","5.35230255137895","-0.528185790713187","4.5927933106157","5.54254386538789","4.3241634950349","1.50443844992929","-0.0632192654857932","-0.643135784824807","0.165067087980758","0.3766744355769","0.464385392968548","0.764561690206607","0.0382276281494353","3.96373236990204","6.47130239137457","3.75139919030034"
"IMF.APD:APDREO(6.0.0)","SGP.NGDP_R_PPP_PC_PCH.A","OBS_VALUE","Singapore","Gross domestic product (GDP), Constant prices, Purchasing power parity (PPP) per capita percent change","Annual","Units","7.16598820156493","-3.70366595204536","2.9792296206273","6.10127554555404","8.57220529159811","4.87209326850752","5.64834329383781","4.57298627096552","-3.41549269446281","-2.84677194924211","12.5085215498552","4.02338164865897","1.9044622366221","3.13397914899269","2.59472315486739","1.76232468638911","2.4102144346625","4.38437834929046","2.96719699276467","0.155397509403685","-3.51423380533569","14.4308159309525","0.719821622511957","-3.00715571486565"
"IMF.APD:APDREO(6.0.0)","SGP.LUR.A","OBS_VALUE","Singapore","Unemployment rate","Annual","Units","2.675","2.65","3.55","3.95","3.35","3.125","2.65","2.125","2.225","3.025","2.175","2.025","1.95","1.9","1.95","1.9","2.075","2.175","2.1","2.25","3","2.65","2.1","1.925"
"IMF.APD:APDREO(6.0.0)","SGP.BCA_GDP_BP6.A","OBS_VALUE","Singapore","Current account balance (credit less debit), Percent of GDP in US dollars","Annual","Units","11.0715053334975","14.4329262531886","14.8770565262969","24.3020869643935","19.3111251690813","23.2604842917785","26.8933869921425","27.1433265272595","15.0834338413735","16.3930600631386","22.9333528248355","22.2184496648669","17.643276780545","15.7071875902089","17.9502135491878","18.6930222903094","18.0058119641862","18.6035397928009","15.6925086345982","15.3842076421373","17.500998424938","19.7977642603883","18.421864493027","17.6882291187034"
